origin,destination,route,raw_aircraft_type,openap_type,year,number_of_trips,total_distance_km,total_fuel_kg,total_energy_mwh,total_co2_kg,total_nox_kg,average_flight_distance_km,average_fuel_kg_per_flight,fuel_kg_per_km,energy_mwh_per_km,co2_kg_per_km
LIPZ,EDDK,LIPZ-EDDK,A320,A320,2025,8,5697.694548264456,25539.70168047122,305.05754785007287,80705.45731028906,0.0,712.211818533057,3192.4627100589023,4.482462417759957,0.053540523323243924,14.164581240121464
LIPZ,EDDK,LIPZ-EDDK,A320,A320,2026,32,22790.778193057824,102158.80672188487,1220.2301914002915,322821.8292411562,0.0,712.211818533057,3192.4627100589023,4.482462417759957,0.053540523323243924,14.164581240121464
LIPZ,EDDL,LIPZ-EDDL,A20N,A20N,2025,1,763.6911759736946,2046.2371978136632,24.441166529440977,6466.109545091176,0.0,763.6911759736946,2046.2371978136632,2.679404008046501,0.03200399231833321,8.466916665426945
LIPZ,EDDL,LIPZ-EDDL,A20N,A20N,2026,5,3818.455879868473,10231.185989068315,122.20583264720489,32330.54772545588,0.0,763.6911759736946,2046.237197813663,2.679404008046501,0.03200399231833321,8.466916665426945
LIPZ,EDDL,LIPZ-EDDL,A21N,A21N,2026,2,1527.3823519473892,5070.16160880441,60.56026366071934,16021.710683821935,0.0,763.6911759736946,2535.080804402205,3.319510404411856,0.039649707608252725,10.489652877941465
LIPZ,EDDL,LIPZ-EDDL,A319,A319,2025,33,25201.80880713192,104210.3689238454,1244.7349621459311,329304.76579935144,0.0,763.6911759736946,3157.8899673892543,4.135035295337795,0.04939069936097922,13.066711533267434
LIPZ,EDDL,LIPZ-EDDL,A319,A319,2026,57,43530.39703050059,179999.7281411875,2149.9967527975173,568799.1409261526,0.0,763.6911759736946,3157.8899673892543,4.1350352953377945,0.049390699360979215,13.066711533267435
LIPZ,EDDL,LIPZ-EDDL,A320,A320,2025,18,13746.441167526504,60794.693863052016,726.1588433642324,192111.23260724437,0.0,763.6911759736946,3377.4829923917787,4.422576950801532,0.05282522469012941,13.975343164532841
LIPZ,EDDL,LIPZ-EDDL,A320,A320,2026,48,36657.17644673734,162119.18363480538,1936.4235823046197,512296.62028598494,0.0,763.6911759736946,3377.4829923917787,4.422576950801532,0.05282522469012941,13.97534316453284
LIPZ,EDDL,LIPZ-EDDL,A321,A321,2026,4,3054.7647038947784,15755.518978543965,188.19092113260845,49787.439972198925,0.0,763.6911759736946,3938.8797446359913,5.157686599709601,0.06160570105208689,16.298289655082336
LIPZ,EDDM,LIPZ-EDDM,A20N,A20N,2026,1,321.90107611460604,1113.4793348155338,13.299892054741097,3518.594698017087,0.0,321.90107611460604,1113.4793348155338,3.45907304273535,0.041316705788227784,10.930670815043706
LIPZ,EDDM,LIPZ-EDDM,A320,A320,2026,4,1287.6043044584242,7118.073647040229,85.02143522853608,22493.112724647126,0.0,321.90107611460604,1779.5184117600572,5.528153037694405,0.06603071683912762,17.46896359911432
LIPZ,EDDM,LIPZ-EDDM,A321,A321,2026,1,321.90107611460604,2074.0891905888616,24.7738431098114,6554.121842260803,0.0,321.90107611460604,2074.0891905888616,6.443250254467699,0.07696104470614196,20.36067080411793
LIPZ,EDDP,LIPZ-EDDP,A306,B763,2025,3,1980.7183624867216,10801.79617881007,129.02145435800918,34133.67592503982,0.0,660.2394541622406,3600.5987262700232,5.453474044259779,0.0651387177508807,17.2329779798609
LIPZ,EDDP,LIPZ-EDDP,A306,B763,2026,5,3301.197270811203,18002.993631350117,215.03575726334867,56889.45987506637,0.0,660.2394541622406,3600.5987262700232,5.453474044259779,0.06513871775088072,17.2329779798609
LIPZ,EDDS,LIPZ-EDDS,A20N,A20N,2025,1,426.9669887587133,1336.0865672795862,15.958811775839504,4222.033552603492,0.0,426.9669887587133,1336.0865672795862,3.1292502756802887,0.037377156070625674,9.888430871149712
LIPZ,EDDS,LIPZ-EDDS,A20N,A20N,2026,3,1280.9009662761398,4008.2597018387587,47.87643532751851,12666.100657810477,0.0,426.9669887587133,1336.0865672795862,3.1292502756802887,0.037377156070625674,9.888430871149712
LIPZ,EDDS,LIPZ-EDDS,A319,A319,2025,17,7258.438808898126,34258.49875030429,409.19873507307904,108256.85605096158,0.0,426.9669887587133,2015.2058088414287,4.719816430539686,0.056375585142557375,14.914619920505414
LIPZ,EDDS,LIPZ-EDDS,A319,A319,2026,25,10674.174718967832,50380.14522103572,601.7628456957045,159201.2588984729,0.0,426.9669887587133,2015.2058088414287,4.719816430539687,0.05637558514255738,14.914619920505414
LIPZ,EDDS,LIPZ-EDDS,A320,A320,2025,10,4269.6698875871325,21616.428560239103,258.1962300250781,68307.91425035556,0.0,426.9669887587132,2161.64285602391,5.062786849888045,0.06047217626255163,15.998406445646223
LIPZ,EDDS,LIPZ-EDDS,A320,A320,2026,8,3415.7359100697063,17293.14284819128,206.5569840200625,54646.33140028445,0.0,426.9669887587133,2161.64285602391,5.062786849888044,0.06047217626255163,15.998406445646221
LIPZ,EDFC,LIPZ-EDFC,A321,A321,2026,1,551.6246912914156,3047.593843018556,36.40181534716608,9630.396543938636,0.0,551.6246912914156,3047.593843018556,5.524759662015482,0.06599018485185158,17.458240531968922
LIPZ,EDFG,LIPZ-EDFG,A320,A320,2026,1,573.9068796186873,2693.852635657344,32.176573148129386,8512.574328677207,0.0,573.9068796186873,2693.852635657344,4.693884550481746,0.05606584324186531,14.832675179522319
LIPZ,EDKL,LIPZ-EDKL,A320,A320,2026,1,729.8648788919535,3255.9447730295988,38.89045145563132,10288.785482773532,0.0,729.8648788919535,3255.9447730295988,4.461024043207314,0.053284453849420696,14.096835976535111
LIPZ,EDLE,LIPZ-EDLE,A320,A320,2026,1,767.9027238954712,3392.6070923524408,40.52280693643193,10720.638411833714,0.0,767.9027238954712,3392.6070923524408,4.418016744545694,0.05277075555985134,13.960932912764394
LIPZ,ETOU,LIPZ-ETOU,A321,A321,2026,1,588.7456145085321,3204.116111259833,38.27138688449245,10125.006911581071,0.0,588.7456145085321,3204.116111259833,5.4422759716597415,0.0650049629948247,17.19759207044478
LIPZ,GMMN,LIPZ-GMMN,A320,A320,2026,1,2167.4358073358985,7870.769999209355,94.0119749905562,24871.633197501564,0.0,2167.4358073358985,7870.769999209355,3.631373982366612,0.043374744789378986,11.475141784278495
LIPZ,LEBL,LIPZ-LEBL,A319,A319,2026,1,950.3321009435206,3683.5658447707215,43.99814759031697,11640.068069475485,0.0,950.3321009435206,3683.5658447707215,3.876082730567091,0.04629765483732916,12.248421428592012
LIPZ,LEVC,LIPZ-LEVC,A321,A321,2026,1,1243.773045498912,5756.191692374693,68.75451188114216,18189.56574790403,0.0,1243.773045498912,5756.191692374693,4.628008070448033,0.05527898528590705,14.624505502615783
LIPZ,LIMC,LIPZ-LIMC,A306,B763,2026,2,564.3707218605255,3127.777393826913,37.3595633151548,9883.776564493046,0.0,282.18536093026273,1563.8886969134564,5.542061755995714,0.06619684875217105,17.512915148946462
LIPZ,LIMC,LIPZ-LIMC,A320,A320,2026,1,282.18536093026273,1507.9562865257396,18.011700089057445,4765.141865421338,0.0,282.18536093026273,1507.9562865257396,5.343850161307287,0.06382932137117038,16.88656650973103
LIPZ,LJLJ,LIPZ-LJLJ,A321,A321,2026,1,182.3370652575619,1202.730245646149,14.365944600773444,3800.627576241831,0.0,182.3370652575619,1202.730245646149,6.596191750411367,0.07878784590769132,20.843965931299923
LIRA,EDBL,LIRA-EDBL,A306,B763,2026,1,1051.7154356452245,5667.455059701124,67.69460210198565,17909.157988655552,0.0,1051.7154356452245,5667.455059701124,5.38877235002656,0.06436589195865058,17.02852062608393
LIRA,EDCT,LIRA-EDCT,A306,B763,2026,1,1065.8900253130084,5741.358677812637,68.57733976276205,18142.693421887936,0.0,1065.8900253130084,5741.358677812637,5.386445638354327,0.06433810068034335,17.021168217199676
LIRA,EDDB,LIRA-EDDB,E145,E145,2026,2,2352.2257157342706,1759.1596418905383,21.01218461147032,5558.944468374101,0.0,1176.1128578671353,879.5798209452691,0.7478702533193755,0.008932894692425876,2.363270000489227
LIRA,EDDM,LIRA-EDDM,E145,E145,2026,2,1463.3688166932036,1110.4819607704967,13.264090086980932,3509.1229960347696,0.0,731.6844083466018,555.2409803852483,0.7588530984826295,0.009064078676320296,2.397975791205109
LIRA,EDDP,LIRA-EDDP,A306,B763,2025,71,76000.21108099853,409314.56611824554,4889.035095301267,1293434.028933656,0.0,1070.425508183078,5764.993888989374,5.3857030170878275,0.0643292304818824,17.018821533997535
LIRA,EDDP,LIRA-EDDP,A306,B763,2026,19,20338.08465547848,109534.8838907981,1308.333335362311,346130.233094922,0.0,1070.425508183078,5764.993888989374,5.3857030170878275,0.0643292304818824,17.018821533997535
LIRA,EDDP,LIRA-EDDP,B752,B752,2026,5,5352.12754091539,35312.1770082523,421.784336487458,111586.47934607728,0.0,1070.425508183078,7062.43540165046,6.597783169085832,0.07880685451963633,20.84899481431123
LIRF,EDDF,LIRF-EDDF,A20N,A20N,2025,56,53590.15947101273,135244.36106416016,1615.4187571552463,427372.18096274615,0.0,956.9671334109416,2415.0778761457173,2.5236790186697378,0.030143943834110756,7.974825698996372
LIRF,EDDF,LIRF-EDDF,A20N,A20N,2026,92,88040.97627380663,222187.164605406,2653.9022438979046,702111.440153083,0.0,956.9671334109416,2415.0778761457173,2.5236790186697378,0.030143943834110752,7.974825698996371
LIRF,EDDF,LIRF-EDDF,A21N,A21N,2025,65,62202.86367171121,205493.46692230238,2454.505299349723,649359.3554744755,0.0,956.9671334109416,3161.437952650806,3.303601390553941,0.03945968327606096,10.439380394150454
LIRF,EDDF,LIRF-EDDF,A21N,A21N,2026,104,99524.58187473792,328789.54707568383,3927.2084789595565,1038974.968759161,0.0,956.9671334109415,3161.437952650806,3.3036013905539416,0.03945968327606097,10.439380394150456
LIRF,EDDF,LIRF-EDDF,A319,A319,2025,26,24881.14546868448,96300.16509656487,1150.251971986747,304308.5217051451,0.0,956.9671334109415,3703.8525037140334,3.8704072213141747,0.04622986403236375,12.230486819352796
LIRF,EDDF,LIRF-EDDF,A319,A319,2026,88,84213.10774016287,325939.0203268349,3893.160520570528,1029967.3042327986,0.0,956.9671334109418,3703.8525037140334,3.870407221314174,0.04622986403236374,12.230486819352793
LIRF,EDDF,LIRF-EDDF,A320,A320,2025,158,151200.80707892877,628897.5231336474,7511.831526318568,1987316.1731023258,0.0,956.9671334109416,3980.364070466123,4.159352951107958,0.04968116024934506,13.143555325501147
LIRF,EDDF,LIRF-EDDF,A320,A320,2026,313,299530.71275762474,1245853.9540558963,14881.033340112099,3936898.494816633,0.0,956.9671334109416,3980.364070466122,4.159352951107957,0.04968116024934506,13.143555325501147
LIRF,EDDF,LIRF-EDDF,A321,A321,2025,293,280391.3700894059,1365940.0340316975,16315.394850934166,4316370.5075401645,0.0,956.9671334109416,4661.911378947773,4.871548056547362,0.058187935119871276,15.394091858689665
LIRF,EDDF,LIRF-EDDF,A321,A321,2026,689,659350.3549201388,3212056.940095016,38366.235673357136,10150099.93070025,0.0,956.9671334109418,4661.911378947773,4.871548056547362,0.058187935119871276,15.394091858689665
LIRF,EDDF,LIRF-EDDF,B748,B748,2025,1,956.9671334109416,18831.651834585275,224.9336191353241,59508.01979728947,0.0,956.9671334109416,18831.651834585275,19.678472935076833,0.2350484267245288,62.183974474842785
LIRF,EDDH,LIRF-EDDH,A20N,A20N,2025,3,3969.2881456421746,9349.04064366964,111.66909657716513,29542.968433996062,0.0,1323.0960485473915,3116.346881223213,2.3553444095344447,0.02813328044721698,7.442888334128846
LIRF,EDDH,LIRF-EDDH,A20N,A20N,2026,1,1323.0960485473915,3116.346881223213,37.22303219238838,9847.656144665354,0.0,1323.0960485473915,3116.346881223213,2.3553444095344447,0.028133280447216982,7.442888334128846
LIRF,EDDH,LIRF-EDDH,A319,A319,2025,68,89970.53130122263,327540.57075755345,3912.2901507152214,1035028.2035938689,0.0,1323.0960485473915,4816.773099375786,3.6405316943271453,0.043484128571129786,11.504080154073778
LIRF,EDDH,LIRF-EDDH,A319,A319,2026,103,136278.89300038133,496127.62923570594,5925.96890475982,1567763.3083848308,0.0,1323.0960485473915,4816.773099375786,3.640531694327145,0.043484128571129786,11.504080154073778
LIRF,EDDH,LIRF-EDDH,A320,A320,2025,21,27785.017019495222,108621.95418198148,1297.4288971736678,343245.3752150615,0.0,1323.0960485473915,5172.474008665785,3.909371518677401,0.04669527091753563,12.353613999020588
LIRF,EDDH,LIRF-EDDH,A320,A320,2026,18,23815.728873853048,93104.53215598412,1112.0819118631437,294210.32161290984,0.0,1323.0960485473915,5172.474008665785,3.909371518677401,0.04669527091753562,12.353613999020588
LIRF,EDDK,LIRF-EDDK,A20N,A20N,2025,2,2161.1700635657385,5304.862501669795,63.36363543661144,16763.365505276553,0.0,1080.5850317828692,2652.4312508348976,2.4546252009974836,0.02931913434524772,7.756615635152048
LIRF,EDDK,LIRF-EDDK,A20N,A20N,2026,2,2161.1700635657385,5304.862501669795,63.36363543661144,16763.365505276553,0.0,1080.5850317828692,2652.4312508348976,2.4546252009974836,0.02931913434524772,7.756615635152048
LIRF,EDDK,LIRF-EDDK,A319,A319,2025,57,61593.346811623545,232618.51993631944,2778.4989881282595,735074.5229987692,0.0,1080.5850317828692,4081.026665549464,3.7766825798207964,0.04511037525897062,11.934316952233713
LIRF,EDDK,LIRF-EDDK,A319,A319,2026,52,56190.4216527092,212213.38660857212,2534.7710067135,670594.3016830877,0.0,1080.5850317828692,4081.026665549464,3.7766825798207964,0.04511037525897062,11.934316952233713
LIRF,EDDK,LIRF-EDDK,A320,A320,2025,28,30256.38088992034,122763.14070795805,1466.3375140117212,387931.5246371475,0.0,1080.5850317828692,4384.3978824270735,4.057429775048065,0.04846374453529633,12.821478089151887
LIRF,EDDK,LIRF-EDDK,A320,A320,2026,53,57271.00668449207,232373.0877686349,2775.5674372364724,734298.9573488863,0.0,1080.5850317828692,4384.3978824270735,4.057429775048065,0.04846374453529633,12.821478089151885
LIRF,EDDL,LIRF-EDDL,A20N,A20N,2025,4,4527.12107630132,11002.218672740097,131.41538970217337,34767.01100585871,0.0,1131.78026907533,2750.554668185024,2.430290351706026,0.029028468089821974,7.6797175113910425
LIRF,EDDL,LIRF-EDDL,A20N,A20N,2026,14,15844.923767054619,38507.76535459034,459.9538639576068,121684.53852050548,0.0,1131.78026907533,2750.554668185024,2.430290351706026,0.029028468089821974,7.6797175113910425
LIRF,EDDL,LIRF-EDDL,A21N,A21N,2025,8,9054.24215260264,29750.764221753754,355.3563504265031,94012.41494074187,0.0,1131.78026907533,3718.8455277192193,3.285837038630771,0.03924749796142309,10.383245042073238
LIRF,EDDL,LIRF-EDDL,A21N,A21N,2026,4,4527.12107630132,14875.382110876877,177.67817521325156,47006.20747037094,0.0,1131.78026907533,3718.8455277192193,3.285837038630771,0.03924749796142309,10.383245042073238
LIRF,EDDL,LIRF-EDDL,A319,A319,2025,26,29426.286995958577,110156.91907954581,1315.7632001167972,348095.8642913648,0.0,1131.78026907533,4236.804579982531,3.743486872627689,0.04471387097860851,11.829418517503498
LIRF,EDDL,LIRF-EDDL,A319,A319,2026,86,97333.10314047837,364365.1938784977,4352.139815770945,1151394.0126560528,0.0,1131.78026907533,4236.804579982531,3.743486872627689,0.04471387097860851,11.829418517503498
LIRF,EDDL,LIRF-EDDL,A320,A320,2025,64,72433.93722082111,291280.8106543107,3479.1874605931553,920447.3616676218,0.0,1131.78026907533,4551.262666473604,4.021330633544273,0.04803256034511215,12.707404801999903
LIRF,EDDL,LIRF-EDDL,A320,A320,2026,114,129022.95067458761,518843.9439779909,6197.302664181558,1639546.8629704514,0.0,1131.78026907533,4551.262666473604,4.021330633544273,0.04803256034511215,12.707404801999903
LIRF,EDDL,LIRF-EDDL,A321,A321,2025,24,27162.72645780792,127925.69156093991,1528.001315866782,404245.18533257005,0.0,1131.78026907533,5330.237148372496,4.7096042350405405,0.056253606140762004,14.882349382728105
LIRF,EDDL,LIRF-EDDL,A321,A321,2026,21,23767.385650581928,111934.98011582243,1337.0011513834343,353714.5371659988,0.0,1131.78026907533,5330.237148372496,4.709604235040541,0.056253606140762004,14.882349382728105
LIRF,EDDM,LIRF-EDDM,A20N,A20N,2025,121,88197.80013112172,238746.10871728775,2851.689631900937,754437.7035466294,0.0,728.9074391001795,1973.1083365065103,2.706939496930186,0.032332888435555,8.55392881029939
LIRF,EDDM,LIRF-EDDM,A20N,A20N,2026,342,249286.3441722614,674803.0510852266,8060.147554629095,2132377.6414293163,0.0,728.9074391001795,1973.1083365065106,2.7069394969301865,0.032332888435555006,8.553928810299391
LIRF,EDDM,LIRF-EDDM,A21N,A21N,2025,44,32071.9273204079,106604.19311899302,1273.3278622546386,336869.25025601796,0.0,728.9074391001795,2422.822570886205,3.3239097873347636,0.03970225579316523,10.503554927977854
LIRF,EDDM,LIRF-EDDM,A21N,A21N,2026,68,49565.70585881221,164751.93482026196,1967.8703325753504,520616.1140320278,0.0,728.9074391001795,2422.822570886205,3.323909787334764,0.03970225579316522,10.503554927977854
LIRF,EDDM,LIRF-EDDM,A319,A319,2025,6,4373.444634601077,18242.539448331518,217.89699896618197,57646.424656727584,0.0,728.9074391001795,3040.423241388586,4.171206216720635,0.0498227409219409,13.181011644837202
LIRF,EDDM,LIRF-EDDM,A319,A319,2026,74,53939.15049341328,224991.31986275536,2687.396320582911,710972.570766307,0.0,728.9074391001795,3040.423241388586,4.171206216720634,0.0498227409219409,13.181011644837206
LIRF,EDDM,LIRF-EDDM,A320,A320,2025,193,140679.13574633465,627732.9419738563,7497.921251354396,1983636.096637386,0.0,728.9074391001795,3252.502290019981,4.462160921330594,0.05329803322700433,14.100428511404676
LIRF,EDDM,LIRF-EDDM,A320,A320,2026,198,144323.67294183554,643995.4534239562,7692.1679158972565,2035025.6328197017,0.0,728.9074391001795,3252.5022900199806,4.462160921330594,0.053298033227004334,14.100428511404678
LIRF,EDDM,LIRF-EDDM,A321,A321,2025,171,124643.1720861307,648632.0876805431,7747.549936184265,2049677.3970705164,0.0,728.9074391001795,3793.170103394989,5.203911909689899,0.06215783669907379,16.444361634620083
LIRF,EDDM,LIRF-EDDM,A321,A321,2026,274,199720.6383134492,1039328.608330227,12414.202821722154,3284278.4023235175,0.0,728.9074391001795,3793.170103394989,5.203911909689899,0.062157836699073786,16.444361634620083
LIRF,EDDN,LIRF-EDDN,A321,A321,2026,1,859.3088435210443,4286.707581103947,51.20234055207492,13545.995956288472,0.0,859.3088435210443,4286.707581103947,4.988552850845839,0.059585492385103085,15.763827008672854
LIRF,EDDS,LIRF-EDDS,A20N,A20N,2025,3,2398.9471810669456,6365.338794871817,76.03043560541339,20114.470591794947,0.0,799.6490603556485,2121.779598290606,2.6533884718715632,0.031693251191799235,8.384707571114141
LIRF,EDDS,LIRF-EDDS,A20N,A20N,2026,6,4797.894362133891,12730.677589743635,152.06087121082678,40228.94118358989,0.0,799.6490603556485,2121.779598290606,2.6533884718715632,0.031693251191799235,8.384707571114141
LIRF,EDDS,LIRF-EDDS,A21N,A21N,2025,1,799.6490603556485,2650.963802896388,31.66428986792907,8377.045617152584,0.0,799.6490603556485,2650.963802896388,3.3151590295339766,0.03959773285276693,10.475902533327362
LIRF,EDDS,LIRF-EDDS,A21N,A21N,2026,1,799.6490603556485,2650.963802896388,31.66428986792907,8377.045617152584,0.0,799.6490603556485,2650.963802896388,3.3151590295339766,0.03959773285276693,10.475902533327362
LIRF,EDDS,LIRF-EDDS,A319,A319,2025,70,55975.4342248954,229542.98426703518,2741.7634231895863,725355.8302838313,0.0,799.6490603556485,3279.185489529074,4.100780770092617,0.04898154808721736,12.958467233492673
LIRF,EDDS,LIRF-EDDS,A319,A319,2026,125,99956.13254445606,409898.1861911343,4896.006112838547,1295278.2683639845,0.0,799.6490603556485,3279.185489529074,4.1007807700926175,0.04898154808721736,12.958467233492673
LIRF,EDDS,LIRF-EDDS,A320,A320,2025,24,19191.577448535565,84156.85981211119,1005.2069366446615,265935.6770062714,0.0,799.6490603556485,3506.5358255046326,4.385093410783326,0.05237750462880084,13.856895178075312
LIRF,EDDS,LIRF-EDDS,A320,A320,2026,36,28787.366172803348,126235.2897181668,1507.8104049669923,398903.51550940704,0.0,799.6490603556485,3506.535825504633,4.385093410783327,0.05237750462880085,13.85689517807531
